Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
67595ed5de74315918959d94,6667fa049da88a68344befc2,REJECTED,Not Applicable,2024-12-11T09:43:53.472000Z,2024-12-11T09:48:16.140000Z,2024-12-11T10:24:08.728000Z,2024-12-11T09:48:17.001000Z,263.0,6667fa049da88a68344befc2,454,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675963b25fd2503efe92ad1c,662953ec9eb86f144a8ff52b,REJECTED,Not Applicable,2024-12-11T10:04:42.819000Z,2024-12-11T10:09:13.665000Z,2024-12-11T10:24:18.501000Z,2024-12-11T10:09:14.313000Z,271.0,nocode,1247,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675963b346c25beac7988f27,5a775b638fe2dc00010579b2,REJECTED,Not Applicable,2024-12-11T10:05:15.640000Z,2024-12-11T10:14:46.234000Z,2024-12-11T10:24:23.793000Z,2024-12-11T10:15:20.203000Z,571.0,5a775b638fe2dc00010579b2,1867,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675963b865bca26596e7c464,672f38a8b06d76dc52673692,TIMED-OUT,Not Applicable,2024-12-11T10:04:45.896000Z,,,,177211.0,,101,English,28,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
675963bab26fc82dbbe10208,6617d376619a2b4541498f2c,REJECTED,Not Applicable,2024-12-11T10:04:50.792000Z,2024-12-11T10:10:46.135000Z,2024-12-11T10:24:29.628000Z,2024-12-11T10:10:47.206000Z,356.0,6617d376619a2b4541498f2c,626,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675968445e5e5d024fece2b8,6658c1554c1d2a4e2d02e301,RETURNED,Not Applicable,2024-12-11T10:24:07.796000Z,,,,,,426,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759684ba9ce526464ca482b,62ead0772116e6bc70b7cd09,RETURNED,Not Applicable,2024-12-11T10:24:29.178000Z,,,,,,880,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675968582221d100444c45be,67311b436baff30462230061,REJECTED,Not Applicable,2024-12-11T10:24:32.584000Z,2024-12-11T10:40:20.834000Z,2024-12-11T14:56:26.325000Z,2024-12-11T10:40:21.462000Z,949.0,67311b436baff30462230061,78,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675997961f73d51559fac190,65958c11eace7483b2a729eb,REJECTED,Not Applicable,2024-12-11T13:46:04.989000Z,2024-12-11T13:49:58.629000Z,2024-12-11T14:56:30.489000Z,2024-12-11T13:49:59.496000Z,234.0,A7d9X2Tq,1022,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759979a7cfdb553ff0bec6a,673da9fe21638a43957ae68b,REJECTED,Not Applicable,2024-12-11T13:46:09.757000Z,2024-12-11T13:57:47.032000Z,2024-12-11T14:56:33.418000Z,2024-12-11T13:57:55.825000Z,698.0,C1CLZRGC,43,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759979dc98ba6f48ab23aff,5b587d897846fa0001fc11c6,RETURNED,Not Applicable,2024-12-11T13:46:11.900000Z,,,,,,2158,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759979f7e6a50a7acc60dcc,6341a541b6cfd5f8933f48c4,RETURNED,Not Applicable,2024-12-11T13:46:19.696000Z,,,,,,4879,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
