Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
675886cd43b20bb7e1c7d258,654a54a0abb1fef304f60889,REJECTED,Not Applicable,2024-12-10T18:22:13.980000Z,2024-12-10T18:26:48.794000Z,2024-12-11T09:08:42.501000Z,2024-12-10T18:26:59.054000Z,275.0,654a54a0abb1fef304f60889,546,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675886d7f20b976a711bcb07,673745ab87e3f72c1d75500e,RETURNED,Not Applicable,2024-12-10T18:22:20.684000Z,,,,,,17,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675886d8f2609f68da0cd788,6658b3e45e1a41dd45542dd5,REJECTED,Not Applicable,2024-12-10T18:22:24.698000Z,2024-12-10T18:25:51.262000Z,2024-12-11T09:10:04.678000Z,2024-12-10T18:26:27.023000Z,207.0,CJL9IR62,137,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675886e04c434b7d4e2bbc2a,5a59185e76d1c60001ab1da2,REJECTED,Not Applicable,2024-12-10T18:22:33.523000Z,2024-12-10T18:26:00.941000Z,2024-12-11T09:10:12.925000Z,2024-12-10T18:26:32.456000Z,208.0,CJL9IR62,229,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675886e94316c2cf7bc68acf,65d246d0d007f5631ea91a56,REJECTED,Not Applicable,2024-12-10T18:22:50.164000Z,2024-12-10T18:28:25.470000Z,2024-12-11T09:08:56.216000Z,2024-12-10T18:28:26.033000Z,336.0,65d246d0d007f5631ea91a56,43,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675886e989ce1b6bb553e66c,59d3781046447f00011f0409,TIMED-OUT,Not Applicable,2024-12-10T18:23:04.281000Z,,,,233691.0,,1488,English,56,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675886f765d7a1a11a298265,5c2f9a5f551b540001706a87,RETURNED,Not Applicable,2024-12-10T18:22:52.069000Z,,,,,,455,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675886f83ddaa03e391bcb58,5ba1387c2000c10001b71649,REJECTED,Not Applicable,2024-12-10T18:22:54.898000Z,2024-12-10T18:25:47.257000Z,2024-12-11T09:10:21.805000Z,2024-12-10T18:26:24.992000Z,173.0,CJL9IR62,1247,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675886fb2f7a72cb692bbc26,665f4675f6943669e107d877,REJECTED,Not Applicable,2024-12-10T18:22:59.487000Z,2024-12-10T18:26:02.678000Z,2024-12-11T09:10:30.441000Z,2024-12-10T18:26:33.128000Z,184.0,CJL9IR62,59,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6758872133a1eab5029c9867,5c4c870af267d70001e6b998,REJECTED,Not Applicable,2024-12-10T18:23:37.361000Z,2024-12-10T18:29:12.894000Z,2024-12-11T09:09:24.891000Z,2024-12-10T18:29:13.550000Z,336.0,NOCODE,518,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67588738509fac51e09f4052,65ce2ce3f2f16c6a9e8c68c8,REJECTED,Not Applicable,2024-12-10T18:23:59.982000Z,2024-12-10T18:27:36.651000Z,2024-12-11T13:32:55.113000Z,2024-12-10T18:27:37.292000Z,217.0,65ce2ce3f2f16c6a9e8c68c8,477,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6758873e11cf40fc9771dd45,5ec99f86f5c1124c0c518fa9,REJECTED,Not Applicable,2024-12-10T18:24:08.181000Z,2024-12-10T18:29:42.146000Z,2024-12-12T11:13:40.761000Z,2024-12-10T18:29:42.855000Z,334.0,5ec99f86f5c1124c0c518fa9,1757,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6758873f5f6443767e815905,5deba29b787ce529a9725c54,RETURNED,Not Applicable,2024-12-10T18:24:06.691000Z,,,,,,1225,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6758875abdf549dae5fb8c85,67293c7e5ee27e36c73c3ced,RETURNED,Not Applicable,2024-12-10T18:24:33.315000Z,,,,,,23,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675959ed9db1e14d652c46bc,5a52a04cacc75b000179cd4c,RETURNED,Not Applicable,2024-12-11T09:23:01.563000Z,,,,,,1805,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595a42b8e356aa8edcb7af,59a456d1ec2f75000124f081,RETURNED,Not Applicable,2024-12-11T09:24:24.519000Z,2024-12-11T09:26:55.092000Z,,2024-12-11T09:26:55.723000Z,,59a456d1ec2f75000124f081,940,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675997c6387bba16f7f4accd,664b197715cb4ea9a5c161f0,RETURNED,Not Applicable,2024-12-11T13:46:55.192000Z,2024-12-11T13:50:11.194000Z,2024-12-11T14:52:37.657000Z,2024-12-11T13:50:11.772000Z,,CJL9IR62,234,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
