id,title,created,age,country,education,gender,FK_9,FK_10,FK_11,FK_12,sus_1,sus_2,sus_3,sus_4,session_id
81,Personal_info,2024-12-11 13:47:50.022235+00:00,b25_35,GB,BA,Female,Agree,Agree,Agree,Disagree,Agree,Neutral,Neutral,Agree,664b197715cb4ea9a5c161f0
82,Personal_info,2024-12-11 13:48:04.868638+00:00,b35_45,GB,High_school,Male,Agree,Strongly_Agree,Agree,Strongly_Disagree,Neutral,Agree,Neutral,Strongly_Agree,5a94ee9bf6dfdd0001ea50f1
83,Personal_info,2024-12-11 13:48:39.766179+00:00,b25_35,GB,High_school,Female,Agree,Agree,Strongly_Agree,Disagree,Agree,Agree,Agree,Disagree,674debfd73dee4ca7317f8d5
84,Personal_info,2024-12-11 13:48:42.287200+00:00,b45_55,US,BA,Male,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Agree,670c17328b2ef3366ba42a34
85,Personal_info,2024-12-11 13:50:30.812943+00:00,b35_45,GB,BA,Male,Strongly_Agree,Agree,Agree,Disagree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,65e9fbe46ad3a93ae116ca4b
86,Personal_info,2024-12-11 13:52:13.450700+00:00,bover_55,GB,BA,Male,Agree,Agree,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,5ee0edcb962eba464f486b40
87,Personal_info,2024-12-11 13:52:27.892573+00:00,b45_55,GB,MSc,Female,Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Agree,Strongly_Agree,Disagree,59646f5198cf77000106feb1
88,Personal_info,2024-12-11 13:52:37.922855+00:00,b25_35,GB,MSc,Male,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,5e10c664e7802178da96078a
89,Personal_info,2024-12-11 13:53:09.260952+00:00,bover_55,US,BA,Female,Agree,Agree,Agree,Strongly_Disagree,Agree,Agree,Agree,Disagree,6455616c0fe23ecca70ce1b9
90,Personal_info,2024-12-11 13:59:18.980944+00:00,b25_35,US,BA,Male,Agree,Agree,Agree,Strongly_Disagree,Agree,Agree,Neutral,Disagree,67446a448997dec5f9d758ff
91,Personal_info,2024-12-11 14:54:14.918714+00:00,b45_55,GB,High_school,Female,Agree,Agree,Agree,Disagree,Neutral,Disagree,Agree,Agree,66dca9f03d05bc3864916812
