id,title,created,age,country,education,gender,FK_9,FK_10,FK_11,FK_12,sus_1,sus_2,sus_3,sus_4,session_id
41,Personal_info,2024-12-10 15:51:55.625958+00:00,b25_35,US,BA,Female,Agree,Neutral,Neutral,Disagree,Agree,Neutral,Agree,Strongly_Agree,66995bad37505d9d230c7c2c
42,Personal_info,2024-12-10 15:51:55.904993+00:00,b35_45,GH,BA,Male,Strongly_Agree,Strongly_Agree,Agree,Agree,Agree,Strongly_Agree,Agree,Strongly_Agree,67279b3cecabd363c57c2052
43,Personal_info,2024-12-10 15:51:57.851100+00:00,b45_55,GB,BA,Female,Neutral,Agree,Agree,Strongly_Disagree,Strongly_Agree,Neutral,Agree,Agree,67081ddd6b47219053fca591
44,Personal_info,2024-12-10 15:51:57.908861+00:00,b35_45,GB,BA,Male,Neutral,Strongly_Agree,Agree,Disagree,Agree,Neutral,Neutral,Neutral,62cbebd0b3641f4745d7c863
46,Personal_info,2024-12-10 15:52:12.252879+00:00,b25_35,GB,High_school,Female,Neutral,Agree,Agree,Neutral,Agree,Neutral,Agree,Agree,5ae1e99638df950001454b0e
47,Personal_info,2024-12-10 15:52:12.308824+00:00,b25_35,GB,High_school,Male,Agree,Agree,Neutral,Strongly_Disagree,Neutral,Neutral,Agree,Neutral,63da67ccb6c1cf94cb34d4b3
48,Personal_info,2024-12-10 15:52:14.353243+00:00,b35_45,GB,High_school,Female,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Agree,5b600b56ec2af5000128417c
49,Personal_info,2024-12-10 15:52:27.905140+00:00,b45_55,GB,BA,Male,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,63654d0e99f5b917e61dffac
50,Personal_info,2024-12-10 15:52:27.966615+00:00,bover_55,GB,MSc,Male,Agree,Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Agree,Agree,Agree,62e41888387197b61ec6eb6f
51,Personal_info,2024-12-10 15:52:28.056803+00:00,b45_55,GB,BA,Female,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Neutral,5bd0a57f446a8e0001204390
52,Personal_info,2024-12-10 15:52:42.947981+00:00,b25_35,GB,BA,Female,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,667c0ab0556ac92e2d6db642
53,Personal_info,2024-12-10 15:53:17.339525+00:00,b25_35,GB,High_school,Female,Neutral,Agree,Agree,Disagree,Agree,Neutral,Agree,Disagree,66095082185479f7db42d782
54,Personal_info,2024-12-10 15:53:18.057297+00:00,b25_35,US,BA,Female,Neutral,Agree,Neutral,Disagree,Neutral,Disagree,Agree,Disagree,6564b279c75a09e2e42f9550
56,Personal_info,2024-12-10 15:53:18.187324+00:00,b35_45,GB,BA,Male,Agree,Agree,Agree,Disagree,Agree,Neutral,Agree,Agree,5b9b8570805e5d0001c61ad3
57,Personal_info,2024-12-10 15:53:18.674547+00:00,b18_24,GB,BA,Female,Agree,Agree,Agree,Disagree,Agree,Neutral,Agree,Agree,673dcedb5193078ab4237491
58,Personal_info,2024-12-10 15:53:18.742434+00:00,b25_35,GB,BA,Female,Neutral,Disagree,Disagree,Agree,Agree,Disagree,Neutral,Neutral,665c302327136dcdb0c4a2e0
59,Personal_info,2024-12-10 15:53:25.562590+00:00,b25_35,GB,BA,Male,Neutral,Agree,Agree,Disagree,Agree,Neutral,Agree,Disagree,5e7a46d8e1e19301df4faab9
